Webpage,Preprocessed_Text,Preprocessed_Document
signed,['signed'],['sign']
up!Watch,['watch'],['upwatch']
inbox,['inbox'],['inbox']
amazing,['amazing'],['amaz']
deals!,['deals'],['deal']
Discover,['discover'],['discov']
latest,['latest'],['latest']
deals!,['deals'],['deal']
Download,['download'],['download']
Opodo,['opodo'],['opodo']
app,['app'],['app']
Start,['start'],['start']
planning,['planning'],['plan']
trip,['trip'],['trip']
Download,['download'],['download']
Found,['found'],['found']
great,['great'],['great']
hotel?,['hotel'],['hotel']
Book,['book'],['book']
cheaper,['cheaper'],['cheaper']
Book,['book'],['book']
Looking,['looking'],['look']
cheap,['cheap'],['cheap']
flight?,['flight'],['flight']
Find,['find'],['find']
perfect,['perfect'],['perfect']
one,['one'],['one']
right,['right'],['right']
Book,['book'],['book']
get,['get'],['get']
Opodo,['opodo'],['opodo']
app?,['app'],['app']
check-ins,['check-ins'],['checkin']
Advance,['advance'],['advanc']
request,['request'],['request']
boarding,['boarding'],['board']
passes,['passes'],['pass']
one,['one'],['one']
"hit,",['hit'],['hit']
check,['check'],['check']
ins,['ins'],['in']
open,['open'],['open']
email,['email'],['email']
boarding,['boarding'],['board']
pass.,['pass'],['pass']
Don't,"[""n't""]",['nt']
miss,['miss'],['miss']
alerts,['alerts'],['alert']
flights!,['flights'],['flight']
"Free,",['free'],['free']
real-time,['real-time'],['realtim']
updates,['updates'],['updat']
flight,['flight'],['flight']
"times,",['times'],['time']
boarding,['boarding'],['board']
gate,['gate'],['gate']
"number,",['number'],['number']
belt,['belt'],['belt']
pick,['pick'],['pick']
"baggage,",['baggage'],['baggag']
travel,['travel'],['travel']
options,['options'],['option']
anyone,['anyone'],['anyon']
else,['else'],['els']
Compares,['compares'],['compar']
accommodation,['accommodation'],['accommod']
"options,",['options'],['option']
rental,['rental'],['rental']
car,['car'],['car']
companies,['companies'],['compani']
airlines.,['airlines'],['airlin']
Hand,['hand'],['hand']
luggage,['luggage'],['luggag']
scanner,['scanner'],['scanner']
Need,['need'],['need']
know,['know'],['know']
hand,['hand'],['hand']
luggage,['luggage'],['luggag']
fit,['fit'],['fit']
board?,['board'],['board']
Scan,['scan'],['scan']
bag,['bag'],['bag']
phone,['phone'],['phone']
check,['check'],['check']
fits,['fits'],['fit']
airline’s,"['airline', '’']",['airlin']
requirements.,['requirements'],['requir']
Track,['track'],['track']
flight,['flight'],['flight']
live,['live'],['live']
Everything,['everything'],['everyth']
need,['need'],['need']
know,['know'],['know']
"flight,",['flight'],['flight']
"world-wide,",['world-wide'],['worldwid']
whether,['whether'],['whether']
Discount,['discount'],['discount']
codes,['codes'],['code']
specially,['specially'],['special']
app,['app'],['app']
Save,['save'],['save']
even,['even'],['even']
trip,['trip'],['trip']
booking,['booking'],['book']
app,['app'],['app']
"exclusive,",['exclusive'],['exclus']
app-only,['app-only'],['apponli']
discount,['discount'],['discount']
codes.,['codes'],['code']
Exclusive,['exclusive'],['exclus']
discounts,['discounts'],['discount']
Opodo,['opodo'],['opodo']
app!,['app'],['app']
Download,['download'],['download']
app,['app'],['app']
free,['free'],['free']
get,['get'],['get']
best,['best'],['best']
deals,['deals'],['deal']
wherever,['wherever'],['wherev']
Download,['download'],['download']
Android,['android'],['android']
app,['app'],['app']
Follow,['follow'],['follow']
us,['us'],['us']
stay,['stay'],['stay']
tuned!,['tuned'],['tune']
Join,['join'],['join']
us,['us'],['us']
receive,['receive'],['receiv']
exclusive,['exclusive'],['exclus']
deals,['deals'],['deal']
latest,['latest'],['latest']
updates:,['updates'],['updat']
Get,['get'],['get']
best,['best'],['best']
deals,['deals'],['deal']
next,['next'],['next']
trip,['trip'],['trip']
Sign,['sign'],['sign']
Opodo,['opodo'],['opodo']
Newsletter,['newsletter'],['newslett']
first,['first'],['first']
receive,['receive'],['receiv']
best,['best'],['best']
"deals,",['deals'],['deal']
exclusive,['exclusive'],['exclus']
offers,['offers'],['offer']
info,['info'],['info']
need,['need'],['need']
amazing,['amazing'],['amaz']
destinations.Don't,"['destinations.do', ""n't""]",['destinationsdont']
miss,['miss'],['miss']
Discover,['discover'],['discov']
amazing,['amazing'],['amaz']
destinations,['destinations'],['destin']
ªCompass,['ªcompass'],['ªcompass']
Opodo,['opodo'],['opodo']
Compass,['compass'],['compass']
"Opodo,",['opodo'],['opodo']
show,['show'],['show']
inspiring,['inspiring'],['inspir']
destinations,['destinations'],['destin']
reach,['reach'],['reach']
F,['f'],['f']
"Sorry,",['sorry'],['sorri']
able,['able'],['abl']
access,['access'],['access']
requested,['requested'],['request']
page.,['page'],['page']
written,['written'],['written']
address,['address'],['address']
"manually,",['manually'],['manual']
please,['please'],['pleas']
make,['make'],['make']
sure,['sure'],['sure']
correct.,['correct'],['correct']
clicked,['clicked'],['click']
link,['link'],['link']
get,['get'],['get']
probably,['probably'],['probabl']
error,['error'],['error']
link,['link'],['link']
reached,['reached'],['reach']
site,['site'],['site']
clicking,['clicking'],['click']
another,['another'],['anoth']
"link,",['link'],['link']
possible,['possible'],['possibl']
session,['session'],['session']
ex,['ex'],['ex']
Would,['would'],['would']
like,['like'],['like']
boarding,['boarding'],['board']
pass?,['pass'],['pass']
Automatic,['automatic'],['automat']
"check-in,",['check-in'],['checkin']
real-time,['real-time'],['realtim']
flight,['flight'],['flight']
status,['status'],['statu']
updates,['updates'],['updat']
info,['info'],['info']
need,['need'],['need']
trip,['trip'],['trip']
app,['app'],['app']
Download,['download'],['download']
Android,['android'],['android']
app,['app'],['app']
Opodo,['opodo'],['opodo']
Contact,['contact'],['contact']
us,['us'],['us']
Jobs,['jobs'],['job']
List,['list'],['list']
property,['property'],['properti']
Advertising,['advertising'],['advertis']
Travel,['travel'],['travel']
links,['links'],['link']
Last,['last'],['last']
minute,['minute'],['minut']
flights,['flights'],['flight']
Baggage,['baggage'],['baggag']
allowance,['allowance'],['allow']
Airline,['airline'],['airlin']
reviews,['reviews'],['review']
BA,['ba'],['ba']
flights,['flights'],['flight']
Air,['air'],['air']
France,['france'],['franc']
flights,['flights'],['flight']
Iberia,['iberia'],['iberia']
flights,['flights'],['flight']
easyJet,['easyjet'],['easyjet']
flights,['flights'],['flight']
Ryanair,['ryanair'],['ryanair']
flights,['flights'],['flight']
Flights,['flights'],['flight']
London,['london'],['london']
Flights,['flights'],['flight']
New,['new'],['new']
York,['york'],['york']
Flights,['flights'],['flight']
Amsterdam,['amsterdam'],['amsterdam']
Flights,['flights'],['flight']
Istambul,['istambul'],['istambul']
Flights,['flights'],['flight']
Romania,['romania'],['romania']
Flights,['flights'],['flight']
Germany,['germany'],['germani']
Flights,['flights'],['flight']
Greece,['greece'],['greec']
Flights,['flights'],['flight']
Belgium,['belgium'],['belgium']
Flights,['flights'],['flight']
Spain,['spain'],['spain']
London,['london'],['london']
Edinburgh,['edinburgh'],['edinburgh']
flights,['flights'],['flight']
London,['london'],['london']
Paris,['paris'],['pari']
flights,['flights'],['flight']
London,['london'],['london']
Amsterdam,['amsterdam'],['amsterdam']
flights,['flights'],['flight']
Flights,['flights'],['flight']
Alicante,['alicante'],['alicant']
Sweden,['sweden'],['sweden']
Flights,['flights'],['flight']
Dublin,['dublin'],['dublin']
Ecuador,['ecuador'],['ecuador']
eDreams,['edreams'],['edream']
ODIGEO,['odigeo'],['odigeo']
Prime,['prime'],['prime']
"Opodo,",['opodo'],['opodo']
online,['online'],['onlin']
travel,['travel'],['travel']
agency,['agency'],['agenc']
Travel,['travel'],['travel']
industry,['industry'],['industri']
awards,['awards'],['award']
EMOTA.,['emota'],['emota']
Best,['best'],['best']
international,['international'],['intern']
expansion,['expansion'],['expans']
European,['european'],['european']
Business,['business'],['busi']
Awards.,['awards'],['award']
best,['best'],['best']
e-commerce,['e-commerce'],['ecommerc']
site,['site'],['site']
E-Commerce,['e-commerce'],['ecommerc']
Awards,['awards'],['award']
España.,['españa'],['españa']
Best,['best'],['best']
international,['international'],['intern']
web,['web'],['web']
page,['page'],['page']
Terms,['terms'],['term']
conditions,['conditions'],['condit']
Cookies,['cookies'],['cooki']
policy,['policy'],['polici']
Privacy,['privacy'],['privaci']
policy,['policy'],['polici']
Flight,['flight'],['flight']
comparison,['comparison'],['comparison']
carried,['carried'],['carri']
using,['using'],['use']
basic,['basic'],['basic']
fare,['fare'],['fare']
(excluding,['excluding'],['exclud']
ancillaries),['ancillaries'],['ancillari']
flight,['flight'],['flight']
number.,['number'],['number']
Monthly,['monthly'],['monthli']
benchmark,['benchmark'],['benchmark']
flights,['flights'],['flight']
compared,['compared'],['compar']
average.,['average'],['averag']
*Hotel,['hotel'],['hotel']
comparison,['comparison'],['comparison']
carried,['carried'],['carri']
using,['using'],['use']
basic,['basic'],['basic']
fare,['fare'],['fare']
room,['room'],['room']
type,['type'],['type']
travel,['travel'],['travel']
dates.,['dates'],['date']
Hotels,['hotels'],['hotel']
top,['top'],['top']
destinations,['destinations'],['destin']
top,['top'],['top']
search,['search'],['search']
results.,['results'],['result']
Lowest,['lowest'],['lowest']
price,['price'],['price']
times,['times'],['time']
average,['average'],['averag']
flights,['flights'],['flight']
hotels.,['hotels'],['hotel']
Opodo,['opodo'],['opodo']
rights,['rights'],['right']
reserved.,['reserved'],['reserv']
Vacaciones,['vacaciones'],['vacacion']
"eDreams,",['edreams'],['edream']
S.L.,['s.l'],['sl']
Sociedad,['sociedad'],['sociedad']
"unipersonal,",['unipersonal'],['uniperson']
Calle,['calle'],['call']
de,['de'],['de']
"Manzanares,",['manzanares'],['manzanar']
nº,['nº'],['nº']
Planta,['planta'],['planta']
Oficina,['oficina'],['oficina']
"Madrid,",['madrid'],['madrid']
"Spain,",['spain'],['spain']
VAT,['vat'],['vat']
number,['number'],['number']
Registered,['registered'],['regist']
Commercial,['commercial'],['commerci']
Register,['register'],['regist']
"Madrid,",['madrid'],['madrid']
Volume,['volume'],['volum']
Sheet,['sheet'],['sheet']
Page,['page'],['page']
Travel,['travel'],['travel']
Agency,['agency'],['agenc']
Licence,['licence'],['licenc']
IATA-accredited,['iata-accredited'],['iataaccredit']
agent.,['agent'],['agent']
contact,['contact'],['contact']
us,['us'],['us']
"booking,",['booking'],['book']
immediately,['immediately'],['immedi']
via,['via'],['via']
help,['help'],['help']
centre,['centre'],['centr']
contact,['contact'],['contact']
agents,['agents'],['agent']
need,['need'],['need']
help?,['help'],['help']
r,['r'],['r']
need,['need'],['need']
help?,['help'],['help']
Send,['send'],['send']
